canonical_id,subsystem,source_tracker,source_story_id,surface,route_or_trigger,feature,user_story,expected_behavior,code_evidence,canon_guardrails,test_method,story_status,latest_result,defects_or_issues,fix_status,retest_status,owner_or_access_note,next_action,updated_at
OPS-SCRIPT-021,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-021,"Smoke, audit, and diagnostics",python scripts/lavatop_webhook_replay_smoke.py,Lavatop Webhook Replay Smoke,"As a POKROV operator, I can run `python scripts/lavatop_webhook_replay_smoke.py` to run the lavatop webhook replay smoke operator workflow.",`python scripts/lavatop_webhook_replay_smoke.py` should produce a bounded local or operator-facing verification result with redacted sensitive data and clear PASS/FAIL/BLOCKED semantics.,scripts/manifest.yaml active[21]; scripts/lavatop_webhook_replay_smoke.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_ops_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-022,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-022,Manual user and subscription operations,python scripts/grant_all_users_days.py,Grant All Users Days,"As a POKROV operator, I can run `python scripts/grant_all_users_days.py` to run the grant all users days operator workflow.",`python scripts/grant_all_users_days.py` should affect only the intended manual-user/subscription scope and require explicit operator intent before grants or exports.,scripts/manifest.yaml active[22]; scripts/grant_all_users_days.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_ops_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,Live execution changes or exports user/subscription state and requires explicit owner/operator approval.,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-023,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-023,Node and control-plane operations,python scripts/inspect_local_xui_db.py,Inspect Local Xui Db,"As a POKROV operator, I can run `python scripts/inspect_local_xui_db.py` to run the inspect local xui db operator workflow.","`python scripts/inspect_local_xui_db.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[23]; scripts/inspect_local_xui_db.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_ops_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-024,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-024,Node and control-plane operations,python scripts/inspect_nodes_inbounds.py,Inspect Nodes Inbounds,"As a POKROV operator, I can run `python scripts/inspect_nodes_inbounds.py` to run the inspect nodes inbounds operator workflow.","`python scripts/inspect_nodes_inbounds.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[24]; scripts/inspect_nodes_inbounds.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-025,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-025,Operator script,python scripts/inspect_public_subscription_hosts.py,Inspect Public Subscription Hosts,"As a POKROV operator, I can run `python scripts/inspect_public_subscription_hosts.py` to run the inspect public subscription hosts operator workflow.","`python scripts/inspect_public_subscription_hosts.py` should execute the named operator workflow with explicit inputs, safe failure modes, and no secret exposure.",scripts/manifest.yaml active[25]; scripts/inspect_public_subscription_hosts.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_ops_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-026,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-026,Operator script,python scripts/inspect_public_subscription_names.py,Inspect Public Subscription Names,"As a POKROV operator, I can run `python scripts/inspect_public_subscription_names.py` to run the inspect public subscription names operator workflow.","`python scripts/inspect_public_subscription_names.py` should execute the named operator workflow with explicit inputs, safe failure modes, and no secret exposure.",scripts/manifest.yaml active[26]; scripts/inspect_public_subscription_names.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_ops_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-027,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-027,Operator script,python scripts/inspect_reality_inbound_remote.py,Inspect Reality Inbound Remote,"As a POKROV operator, I can run `python scripts/inspect_reality_inbound_remote.py` to run the inspect reality inbound remote operator workflow.","`python scripts/inspect_reality_inbound_remote.py` should execute the named operator workflow with explicit inputs, safe failure modes, and no secret exposure.",scripts/manifest.yaml active[27]; scripts/inspect_reality_inbound_remote.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-028,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-028,Node and control-plane operations,python scripts/inspect_xui_schema.py,Inspect Xui Schema,"As a POKROV operator, I can run `python scripts/inspect_xui_schema.py` to run the inspect xui schema operator workflow.","`python scripts/inspect_xui_schema.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[28]; scripts/inspect_xui_schema.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-029,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-029,Node and control-plane operations,python scripts/list_nodes.py,List Nodes,"As a POKROV operator, I can run `python scripts/list_nodes.py` to run the list nodes operator workflow.","`python scripts/list_nodes.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[29]; scripts/list_nodes.py; main() present; argparse detected; tests: tests/test_ops_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_ops_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-030,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-030,Node and control-plane operations,python scripts/migrate_to_nodes.py,Migrate To Nodes,"As a POKROV operator, I can run `python scripts/migrate_to_nodes.py` to run the migrate to nodes operator workflow.","`python scripts/migrate_to_nodes.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[30]; scripts/migrate_to_nodes.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-031,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-031,Node and control-plane operations,python scripts/node_dataplane_probe.py,Node Dataplane Probe,"As a POKROV operator, I can run `python scripts/node_dataplane_probe.py` to run the node dataplane probe operator workflow.","`python scripts/node_dataplane_probe.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[31]; scripts/node_dataplane_probe.py; main() present; argparse detected; tests: tests/test_node_dataplane_probe.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_node_dataplane_probe.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-032,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-032,Node and control-plane operations,python scripts/node_observability_gate.py,Node Observability Gate,"As a POKROV operator, I can run `python scripts/node_observability_gate.py` to run the node observability gate operator workflow.","`python scripts/node_observability_gate.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[32]; scripts/node_observability_gate.py; main() present; argparse detected; tests: tests/test_node_observability_gate.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_node_observability_gate.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-033,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-033,AI/operator support tools,python scripts/pokrov_ai_docs_assistant.py,Pokrov Ai Docs Assistant,"As a POKROV operator, I can run `python scripts/pokrov_ai_docs_assistant.py` to Build and query a read-only OpenAI File Search index for POKROV canon. The script is intentionally local/operator-facing. It never reads sec.","`python scripts/pokrov_ai_docs_assistant.py` should use allowlisted repo context, avoid leaking secrets, and produce bounded operator/support output rather than changing product truth by itself.",scripts/manifest.yaml active[33]; scripts/pokrov_ai_docs_assistant.py; main() present; argparse detected; tests: tests/test_pokrov_ai_docs_assistant.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_pokrov_ai_docs_assistant.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-034,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-034,AI/operator support tools,python scripts/pokrov_operator_copilot.py,Pokrov Operator Copilot,"As a POKROV operator, I can run `python scripts/pokrov_operator_copilot.py` to Read-only operator copilot scaffold using OpenAI function calling. This script exposes a tiny, audited tool surface for local operator quest.","`python scripts/pokrov_operator_copilot.py` should use allowlisted repo context, avoid leaking secrets, and produce bounded operator/support output rather than changing product truth by itself.",scripts/manifest.yaml active[34]; scripts/pokrov_operator_copilot.py; main() present; argparse detected; tests: tests/test_pokrov_operator_copilot.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_pokrov_operator_copilot.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-035,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-035,AI/operator support tools,python scripts/pokrov_support_ai_kb_refresh.py,Pokrov Support Ai Kb Refresh,"As a POKROV operator, I can run `python scripts/pokrov_support_ai_kb_refresh.py` to run the pokrov support ai kb refresh operator workflow.","`python scripts/pokrov_support_ai_kb_refresh.py` should use allowlisted repo context, avoid leaking secrets, and produce bounded operator/support output rather than changing product truth by itself.",scripts/manifest.yaml active[35]; scripts/pokrov_support_ai_kb_refresh.py; main() present; argparse detected; tests: tests/test_pokrov_support_ai_kb_refresh.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_pokrov_support_ai_kb_refresh.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-036,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-036,Node and control-plane operations,python scripts/predeploy_node_readiness.py,Predeploy Node Readiness,"As a POKROV operator, I can run `python scripts/predeploy_node_readiness.py` to run the predeploy node readiness operator workflow.","`python scripts/predeploy_node_readiness.py` should read repo/canon node inputs, validate control-plane assumptions, and avoid changing node pools or routing policy outside the documented POKROV access model.",scripts/manifest.yaml active[36]; scripts/predeploy_node_readiness.py; main() present; argparse detected; tests: tests/test_predeploy_node_readiness.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_predeploy_node_readiness.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-037,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-037,Release gates and handoff,python scripts/release_gate_check.py,Release Gate Check,"As a POKROV operator, I can run `python scripts/release_gate_check.py` to run the release gate check operator workflow.","`python scripts/release_gate_check.py` should run or compose the documented release gate/handoff workflow, fail closed on missing required artifacts or credentials, and preserve beta/release-gate honesty.",scripts/manifest.yaml active[37]; scripts/release_gate_check.py; main() present; argparse detected; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py; tests: tests/test_android_release_bundle_guard.py; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_android_release_bundle_guard.py; tests/test_check_script_manifest.py; tests/test_pokrov_migration_defaults.py; tests/test_release_gate_check.py; tests/test_release_orchestrator.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-038,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-038,"Smoke, audit, and diagnostics",python scripts/render_ru_probe_report.py,Render Ru Probe Report,"As a POKROV operator, I can run `python scripts/render_ru_probe_report.py` to run the render ru probe report operator workflow.",`python scripts/render_ru_probe_report.py` should produce a bounded local or operator-facing verification result with redacted sensitive data and clear PASS/FAIL/BLOCKED semantics.,scripts/manifest.yaml active[38]; scripts/render_ru_probe_report.py; main() present; argparse detected; tests: tests/test_render_ru_probe_report.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_render_ru_probe_report.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-039,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-039,Release gates and handoff,python scripts/release_orchestrator.py,Release Orchestrator,"As a POKROV operator, I can run `python scripts/release_orchestrator.py` to run the release orchestrator operator workflow.","`python scripts/release_orchestrator.py` should run or compose the documented release gate/handoff workflow, fail closed on missing required artifacts or credentials, and preserve beta/release-gate honesty.",scripts/manifest.yaml active[39]; scripts/release_orchestrator.py; main() present; argparse detected; tests: tests/test_release_orchestrator.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_release_orchestrator.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-040,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-040,Release gates and handoff,python scripts/run_client_release_gate.py,Run Client Release Gate,"As a POKROV operator, I can run `python scripts/run_client_release_gate.py` to run the run client release gate operator workflow.","`python scripts/run_client_release_gate.py` should run or compose the documented release gate/handoff workflow, fail closed on missing required artifacts or credentials, and preserve beta/release-gate honesty.",scripts/manifest.yaml active[40]; scripts/run_client_release_gate.py; main() present; argparse detected; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py; tests: tests/test_android_release_bundle_guard.py; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_android_release_bundle_guard.py; tests/test_package_windows_script.py; tests/test_pokrov_migration_defaults.py; tests/test_run_client_release_gate.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-041,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-041,"Smoke, audit, and diagnostics",python scripts/admin_webapp_smoke.py,Admin Webapp Smoke,"As a POKROV operator, I can run `python scripts/admin_webapp_smoke.py` to run the admin webapp smoke operator workflow.",`python scripts/admin_webapp_smoke.py` should produce a bounded local or operator-facing verification result with redacted sensitive data and clear PASS/FAIL/BLOCKED semantics.,scripts/manifest.yaml active[41]; scripts/admin_webapp_smoke.py; main() present; argparse detected; tests: tests/test_admin_webapp_smoke.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_admin_webapp_smoke.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-042,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-042,"Smoke, audit, and diagnostics",python scripts/agent_context_packet_audit.py,Agent Context Packet Audit,"As a POKROV operator, I can run `python scripts/agent_context_packet_audit.py` to Audit prompt/context packets for prompt-cache friendly structure. This is a lightweight harness for repo-owned agent prompts, external-model.",`python scripts/agent_context_packet_audit.py` should produce a bounded local or operator-facing verification result with redacted sensitive data and clear PASS/FAIL/BLOCKED semantics.,scripts/manifest.yaml active[42]; scripts/agent_context_packet_audit.py; main() present; argparse detected; tests: tests/test_agent_context_packet_audit.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_agent_context_packet_audit.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-043,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-043,"Smoke, audit, and diagnostics",python scripts/android_localhost_audit.py,Android Localhost Audit,"As a POKROV operator, I can run `python scripts/android_localhost_audit.py` to run the android localhost audit operator workflow.",`python scripts/android_localhost_audit.py` should produce a bounded local or operator-facing verification result with redacted sensitive data and clear PASS/FAIL/BLOCKED semantics.,scripts/manifest.yaml active[43]; scripts/android_localhost_audit.py; main() present; argparse detected; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py; tests: tests/test_android_localhost_audit.py; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_android_localhost_audit.py; tests/test_release_gate_check.py; tests/test_validate_android_physical_audit_evidence.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,Final release proof requires owner physical-device execution; local tests cover script behavior only.,Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-044,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-044,Remote diagnostics and maintenance,python scripts/remote_bootstrap_nodes.py,Remote Bootstrap Nodes,"As a POKROV operator, I can run `python scripts/remote_bootstrap_nodes.py` to run the remote bootstrap nodes operator workflow.","`python scripts/remote_bootstrap_nodes.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[44]; scripts/remote_bootstrap_nodes.py; main() present; argparse detected; tests: tests/test_remote_bootstrap_nodes.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_bootstrap_nodes.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-045,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-045,Remote diagnostics and maintenance,python scripts/remote_brain_cat_default_xui.py,Remote Brain Cat Default Xui,"As a POKROV operator, I can run `python scripts/remote_brain_cat_default_xui.py` to run the remote brain cat default xui operator workflow.","`python scripts/remote_brain_cat_default_xui.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[45]; scripts/remote_brain_cat_default_xui.py; main() present; argparse not detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
OPS-SCRIPT-046,Scripts and Ops,generated from scripts/manifest.yaml,OPS-SCRIPT-046,Remote diagnostics and maintenance,python scripts/remote_brain_copy_env_var.py,Remote Brain Copy Env Var,"As a POKROV operator, I can run `python scripts/remote_brain_copy_env_var.py` to run the remote brain copy env var operator workflow.","`python scripts/remote_brain_copy_env_var.py` should inspect or maintain the targeted remote host without logging secrets, and should report access failures as blocked rather than implying readiness.",scripts/manifest.yaml active[46]; scripts/remote_brain_copy_env_var.py; main() present; argparse detected; tests: tests/test_remote_script_gap_batch.py,"Follow POKROV release-gate honesty, app-first/client canon where relevant, explicit operator intent for live changes, and no secret logging or unsupported provider/store/RU-readiness claims.",OPS-SCRIPT-FOCUSED-001: tests/test_remote_script_gap_batch.py,Retest passed,"PASS: OPS-SCRIPT-FOCUSED-001 (314 passed, 6 warnings).",,No code fix required in this pass.,Retest passed,"Live execution requires SSH/host access; local automated tests cover only safe composition, parsing, or dry-run behavior when present.",Keep mapped test refs current when script behavior changes.,2026-06-27
